PROBE_DESIGN_ID	HITS_OREO_ILLUMINA
572981_0185_0301	1
572981_0196_0144	1
572981_0413_0011	1
572981_0105_0225	1
572981_0217_0509	1
572981_0293_0273	1
572981_0118_0394	1
572981_0435_0461	1
572981_0028_0570	1
572981_0383_0115	1
572981_0144_0184	1
572981_0413_0117	1
572981_0210_0004	1
572981_0312_0544	1
572981_0092_0058	1
572981_0223_0085	1
572981_0410_0562	1
572981_0282_0622	1
572981_0176_0048	1
572981_0420_0362	1
572981_0104_0028	1
572981_0407_0453	1
572981_0243_0293	1
572981_0401_0177	1
572981_0042_0544	1
572981_0135_0415	1
572981_0003_0557	1
572981_0195_0413	1
572981_0231_0373	1
572981_0054_0338	1
572981_0231_0155	1
572981_0167_0243	1
572981_0013_0571	1
572981_0430_0304	1
572981_0285_0613	1
572981_0434_0080	1
572981_0084_0398	1
572981_0241_0211	1
572981_0022_0290	1
572981_0098_0072	1
572981_0156_0568	1
572981_0192_0132	1
572981_0127_0443	1
572981_0296_0526	1
572981_0372_0214	1
572981_0205_0291	1
572981_0311_0005	1
572981_0320_0420	1
572981_0256_0252	1
572981_0402_0276	1
572981_0276_0134	1
572981_0175_0217	1
572981_0049_0017	1
572981_0421_0469	1
572981_0172_0620	1
572981_0022_0170	2
572981_0122_0440	1
572981_0114_0488	2
572981_0211_0131	1
572981_0453_0237	1
572981_0095_0223	1
572981_0225_0085	1
572981_0151_0623	1
572981_0327_0235	1
572981_0299_0047	1
572981_0195_0459	1
572981_0298_0148	1
572981_0093_0419	1
572981_0008_0344	1
572981_0251_0323	1
572981_0274_0072	1
572981_0009_0267	1
572981_0160_0606	1
572981_0160_0450	1
572981_0080_0544	1
572981_0398_0504	1
572981_0228_0480	1
572981_0331_0437	1
572981_0032_0062	1
572981_0044_0218	1
572981_0414_0258	1
572981_0105_0521	1
572981_0090_0448	1
572981_0098_0452	1
572981_0390_0416	1
572981_0237_0095	1
572981_0404_0280	1
572981_0032_0414	1
572981_0409_0083	1
572981_0217_0249	1
572981_0277_0171	1
572981_0005_0445	1
572981_0259_0107	1
572981_0191_0267	1
572981_0207_0235	1
572981_0056_0422	2
572981_0141_0109	1
572981_0343_0463	1
572981_0243_0039	1
572981_0381_0563	1
572981_0171_0057	1
572981_0033_0507	1
572981_0195_0465	1
572981_0241_0453	1
572981_0046_0208	1
572981_0322_0266	2
572981_0360_0086	1
572981_0218_0244	1
572981_0073_0513	1
572981_0413_0187	1
572981_0343_0435	1
572981_0435_0321	1
572981_0183_0381	1
572981_0318_0096	1
572981_0155_0437	1
572981_0025_0191	1
572981_0336_0172	1
572981_0427_0625	1
572981_0056_0286	1
572981_0249_0579	1
572981_0229_0011	1
572981_0362_0462	1
572981_0284_0030	1
572981_0048_0154	1
572981_0263_0205	1
572981_0298_0350	1
572981_0136_0378	1
572981_0138_0048	1
572981_0372_0240	1
572981_0309_0163	1
572981_0376_0082	1
572981_0200_0394	1
572981_0345_0189	1
572981_0227_0033	1
572981_0408_0302	1
572981_0343_0051	1
572981_0253_0241	1
572981_0124_0076	1
572981_0099_0073	1
572981_0188_0138	1
572981_0118_0482	1
572981_0013_0411	1
572981_0423_0285	1
572981_0054_0378	1
572981_0167_0309	1
572981_0044_0188	1
572981_0456_0412	1
572981_0238_0374	1
572981_0023_0545	1
572981_0117_0101	1
572981_0348_0442	1
572981_0349_0505	1
572981_0086_0016	1
572981_0319_0257	1
572981_0427_0309	1
572981_0045_0015	1
572981_0157_0189	1
572981_0029_0443	1
572981_0434_0340	2
572981_0408_0116	2
572981_0332_0332	2
572981_0166_0334	1
572981_0153_0431	1
572981_0093_0145	2
572981_0182_0112	1
572981_0445_0443	1
572981_0369_0063	1
572981_0140_0594	1
572981_0032_0594	1
572981_0362_0044	1
572981_0414_0288	1
572981_0417_0189	4
572981_0400_0102	1
572981_0282_0570	1
572981_0349_0075	1
572981_0074_0122	2
572981_0419_0595	1
572981_0348_0050	1
572981_0421_0215	1
572981_0443_0573	1
572981_0190_0278	1
572981_0122_0224	2
572981_0130_0184	1
572981_0241_0249	1
572981_0165_0301	2
572981_0435_0513	1
572981_0018_0418	1
572981_0188_0012	1
572981_0221_0495	1
572981_0358_0596	1
572981_0030_0406	1
572981_0342_0040	2
572981_0241_0083	4
572981_0107_0043	1
572981_0015_0493	1
572981_0319_0541	1
572981_0136_0352	2
572981_0345_0075	1
572981_0324_0530	1
572981_0006_0270	3
572981_0032_0026	1
572981_0076_0558	1
572981_0310_0608	1
572981_0224_0108	1
572981_0378_0482	1
572981_0285_0631	1
572981_0322_0098	1
572981_0095_0169	1
572981_0155_0547	1
572981_0295_0587	3
572981_0185_0259	2
572981_0175_0153	3
572981_0167_0355	3
572981_0254_0258	3
572981_0284_0312	2
572981_0018_0392	4
572981_0218_0034	1
572981_0171_0217	1
572981_0133_0331	2
572981_0239_0287	1
572981_0290_0344	1
572981_0189_0135	1
572981_0287_0585	1
572981_0180_0344	1
572981_0149_0189	1
572981_0202_0410	1
572981_0141_0189	1
572981_0150_0076	1
572981_0240_0240	1
572981_0122_0454	1
572981_0293_0223	1
572981_0102_0018	1
572981_0423_0059	1
572981_0428_0352	1
572981_0083_0059	1
572981_0426_0468	1
572981_0367_0515	1
572981_0003_0209	1
572981_0343_0085	1
572981_0175_0585	1
572981_0151_0047	1
572981_0406_0588	1
572981_0197_0197	1
572981_0171_0187	1
572981_0382_0480	1
572981_0421_0143	1
572981_0428_0088	1
572981_0412_0474	1
572981_0007_0381	2
572981_0243_0101	1
572981_0152_0542	1
572981_0182_0290	1
572981_0085_0289	1
572981_0278_0546	1
572981_0288_0554	1
572981_0149_0385	1
572981_0375_0621	1
572981_0453_0533	1
572981_0256_0234	1
572981_0257_0351	1
572981_0420_0570	1
572981_0261_0247	1
572981_0404_0530	1
572981_0116_0282	1
572981_0083_0393	1
572981_0322_0322	1
572981_0419_0261	2
572981_0437_0455	3
572981_0020_0604	3
572981_0013_0447	1
572981_0237_0251	1
572981_0050_0516	1
572981_0446_0094	1
572981_0412_0444	1
572981_0413_0207	1
572981_0361_0373	1
572981_0076_0230	1
572981_0428_0124	1
572981_0380_0370	1
572981_0059_0531	1
572981_0225_0623	1
572981_0290_0196	1
572981_0376_0252	1
572981_0412_0112	1
572981_0295_0395	1
572981_0257_0469	1
572981_0052_0392	1
572981_0324_0160	1
572981_0301_0341	2
572981_0431_0171	2
572981_0164_0256	2
572981_0332_0246	2
572981_0370_0300	1
572981_0349_0291	1
572981_0207_0031	1
572981_0116_0212	1
572981_0280_0004	1
572981_0299_0197	1
572981_0072_0494	1
572981_0391_0455	1
572981_0037_0023	1
572981_0303_0503	1
572981_0319_0425	1
572981_0109_0583	1
572981_0148_0524	1
572981_0188_0440	1
572981_0200_0454	1
572981_0034_0100	1
572981_0299_0553	1
572981_0238_0276	1
572981_0162_0330	1
572981_0119_0367	1
572981_0336_0046	1
572981_0149_0467	1
572981_0363_0007	1
572981_0200_0488	1
572981_0405_0249	1
572981_0158_0448	1
572981_0204_0630	1
572981_0130_0082	1
572981_0445_0549	1
572981_0455_0511	1
572981_0189_0543	1
572981_0450_0234	1
572981_0284_0176	1
572981_0232_0238	1
572981_0346_0508	1
572981_0295_0015	1
572981_0146_0396	1
572981_0304_0622	1
572981_0080_0182	1
572981_0192_0270	1
572981_0304_0264	3
572981_0077_0017	3
572981_0355_0459	1
572981_0169_0493	1
572981_0095_0147	1
572981_0254_0404	1
572981_0181_0517	1
572981_0377_0585	2
572981_0006_0394	2
572981_0259_0121	1
572981_0097_0163	1
572981_0240_0408	1
572981_0395_0359	1
572981_0257_0069	1
572981_0197_0023	1
572981_0406_0126	1
572981_0075_0621	1
572981_0094_0348	2
572981_0104_0382	1
572981_0393_0573	1
572981_0380_0142	1
572981_0385_0465	1
572981_0053_0041	1
572981_0155_0505	1
572981_0170_0054	1
572981_0265_0143	1
572981_0292_0086	1
572981_0431_0499	1
572981_0339_0177	1
572981_0200_0400	1
572981_0285_0375	1
572981_0056_0472	2
572981_0337_0283	2
572981_0124_0512	3
572981_0319_0107	2
572981_0234_0268	2
572981_0447_0071	2
572981_0293_0437	2
572981_0443_0255	1
572981_0158_0150	3
572981_0303_0505	1
572981_0070_0162	2
572981_0217_0475	1
572981_0437_0195	1
572981_0043_0473	1
572981_0106_0162	2
572981_0411_0127	2
572981_0147_0131	1
572981_0235_0369	1
572981_0233_0477	1
572981_0096_0154	1
572981_0212_0464	2
572981_0159_0035	1
572981_0437_0399	2
572981_0359_0123	1
572981_0355_0225	3
572981_0119_0217	1
572981_0356_0330	1
572981_0168_0318	1
572981_0048_0368	2
572981_0303_0081	1
572981_0388_0364	1
572981_0192_0414	1
572981_0419_0003	1
572981_0170_0560	1
572981_0390_0542	1
572981_0397_0469	1
572981_0343_0253	1
572981_0432_0538	1
572981_0216_0350	1
572981_0305_0301	1
572981_0199_0519	1
572981_0013_0037	1
572981_0071_0063	1
572981_0081_0437	1
572981_0041_0531	1
572981_0112_0200	1
572981_0408_0386	1
572981_0071_0281	1
572981_0014_0032	1
572981_0421_0609	1
572981_0163_0481	1
572981_0168_0456	1
572981_0071_0535	1
572981_0214_0064	2
572981_0345_0183	1
572981_0039_0241	1
572981_0450_0246	1
572981_0164_0228	1
572981_0098_0074	1
572981_0407_0197	1
572981_0193_0099	1
572981_0220_0478	1
572981_0012_0356	1
572981_0358_0512	1
572981_0062_0490	1
572981_0316_0398	1
572981_0335_0335	1
572981_0393_0453	2
572981_0127_0449	2
572981_0344_0424	1
572981_0066_0500	1
572981_0114_0138	1
572981_0336_0542	1
572981_0299_0485	1
572981_0272_0448	1
572981_0214_0020	1
572981_0013_0157	1
572981_0156_0372	1
572981_0175_0071	1
572981_0272_0082	1
572981_0257_0049	1
572981_0317_0599	1
572981_0393_0321	2
572981_0041_0139	1
572981_0442_0326	1
572981_0143_0005	1
572981_0346_0216	1
572981_0067_0437	2
572981_0019_0069	2
572981_0170_0506	2
572981_0073_0563	2
572981_0233_0221	1
572981_0441_0581	1
572981_0078_0454	1
572981_0010_0256	1
572981_0423_0007	1
572981_0174_0512	1
572981_0392_0206	1
572981_0093_0059	1
572981_0213_0171	1
572981_0212_0208	1
572981_0277_0603	1
572981_0371_0265	1
572981_0303_0099	1
572981_0076_0178	1
572981_0327_0231	1
572981_0255_0115	1
572981_0156_0488	1
572981_0236_0416	1
572981_0427_0167	1
572981_0257_0285	1
572981_0446_0526	1
572981_0174_0298	1
572981_0384_0330	1
572981_0146_0578	1
572981_0120_0218	1
572981_0435_0407	1
572981_0283_0027	1
572981_0224_0224	1
572981_0332_0276	1
572981_0135_0481	1
572981_0360_0186	1
572981_0265_0303	1
572981_0292_0156	1
572981_0146_0112	1
572981_0445_0019	1
572981_0161_0257	1
572981_0222_0198	1
572981_0278_0304	1
572981_0405_0589	1
572981_0303_0215	1
572981_0262_0024	1
572981_0021_0397	1
572981_0371_0355	1
572981_0282_0336	1
572981_0373_0011	1
572981_0386_0296	1
572981_0122_0284	1
572981_0434_0276	1
572981_0048_0334	1
572981_0274_0004	1
572981_0063_0293	1
572981_0189_0213	1
572981_0384_0054	1
572981_0414_0070	1
572981_0282_0162	1
572981_0142_0010	1
572981_0453_0473	1
572981_0028_0166	1
572981_0228_0582	2
572981_0281_0535	2
572981_0267_0493	1
572981_0435_0257	1
572981_0168_0500	1
572981_0121_0361	1
572981_0428_0162	1
572981_0144_0358	1
572981_0363_0517	1
572981_0354_0078	1
572981_0289_0059	1
572981_0317_0065	1
572981_0285_0219	2
572981_0231_0041	2
572981_0308_0110	1
572981_0251_0407	2
572981_0272_0118	2
572981_0380_0088	1
572981_0210_0282	1
572981_0015_0489	1
572981_0009_0339	1
572981_0041_0181	1
572981_0396_0052	1
572981_0050_0338	1
572981_0309_0279	1
572981_0180_0520	2
572981_0319_0599	2
572981_0420_0104	1
572981_0011_0097	1
572981_0361_0097	1
572981_0218_0298	1
572981_0404_0048	1
572981_0408_0036	1
572981_0192_0174	1
572981_0430_0288	2
572981_0143_0221	1
572981_0219_0565	1
572981_0127_0011	1
572981_0308_0486	1
572981_0233_0565	1
572981_0308_0284	1
572981_0078_0256	1
572981_0458_0308	1
572981_0098_0602	1
572981_0270_0470	1
572981_0221_0547	1
572981_0247_0131	1
572981_0363_0607	1
572981_0220_0312	1
572981_0423_0279	1
572981_0257_0405	1
572981_0068_0112	1
572981_0298_0290	3
572981_0060_0476	2
572981_0426_0116	1
572981_0138_0260	3
572981_0127_0307	2
572981_0337_0605	1
572981_0376_0040	1
572981_0405_0173	1
572981_0119_0425	1
572981_0230_0542	1
572981_0358_0550	1
572981_0362_0230	1
572981_0277_0017	1
572981_0069_0355	1
572981_0143_0627	1
572981_0251_0075	1
572981_0331_0597	1
572981_0162_0028	1
572981_0281_0283	1
572981_0069_0579	1
572981_0344_0438	1
572981_0450_0618	1
572981_0332_0268	1
572981_0107_0205	1
572981_0259_0523	1
572981_0426_0418	1
572981_0004_0538	1
572981_0079_0473	1
572981_0117_0433	1
572981_0252_0104	1
572981_0050_0156	1
572981_0357_0301	1
572981_0129_0481	1
572981_0306_0598	1
572981_0031_0477	1
572981_0288_0068	1
572981_0141_0029	1
572981_0006_0316	1
572981_0065_0099	1
572981_0304_0616	1
572981_0167_0471	1
572981_0313_0277	1
572981_0214_0586	1
572981_0227_0507	1
572981_0280_0374	1
572981_0080_0336	1
572981_0191_0421	2
572981_0111_0283	1
572981_0187_0027	2
572981_0153_0029	2
572981_0190_0514	2
572981_0164_0092	1
572981_0112_0136	1
572981_0134_0226	2
572981_0213_0151	2
572981_0415_0345	2
572981_0422_0578	1
572981_0253_0481	1
572981_0215_0625	2
572981_0222_0028	1
572981_0241_0159	1
572981_0011_0587	1
572981_0383_0267	1
572981_0104_0174	1
572981_0070_0622	1
572981_0249_0091	1
572981_0031_0067	1
572981_0035_0311	1
572981_0244_0398	1
572981_0195_0509	1
572981_0362_0476	1
572981_0131_0431	1
572981_0450_0532	1
572981_0017_0233	1
572981_0240_0590	2
572981_0215_0399	1
572981_0100_0104	2
572981_0257_0327	1
572981_0016_0330	1
572981_0008_0484	1
572981_0390_0536	1
572981_0222_0536	1
572981_0414_0174	1
572981_0052_0262	1
572981_0266_0540	1
572981_0119_0139	1
572981_0272_0180	1
572981_0391_0623	1
572981_0146_0162	1
572981_0296_0298	1
572981_0182_0186	2
572981_0353_0493	1
572981_0155_0193	1
572981_0458_0360	1
572981_0063_0151	3
572981_0262_0370	1
572981_0454_0124	1
572981_0335_0097	2
572981_0084_0456	1
572981_0209_0361	1
572981_0332_0036	1
572981_0207_0227	1
572981_0192_0112	1
572981_0099_0179	1
572981_0372_0328	2
572981_0247_0057	1
572981_0016_0550	1
572981_0058_0264	1
572981_0444_0568	3
572981_0449_0273	1
572981_0025_0391	1
572981_0071_0189	1
572981_0292_0278	1
572981_0057_0087	1
572981_0175_0263	1
572981_0085_0131	1
572981_0291_0617	1
572981_0282_0084	1
572981_0379_0477	1
572981_0430_0014	1
572981_0214_0388	1
572981_0003_0339	1
572981_0222_0058	1
572981_0442_0172	1
572981_0336_0010	1
572981_0093_0425	1
572981_0228_0438	1
572981_0156_0206	1
572981_0383_0429	1
572981_0333_0517	1
572981_0127_0293	1
572981_0123_0605	1
572981_0034_0304	1
572981_0333_0461	1
572981_0430_0544	1
572981_0383_0037	1
572981_0306_0342	1
572981_0257_0543	1
572981_0367_0441	1
572981_0454_0468	4
572981_0166_0614	1
572981_0424_0416	1
572981_0113_0099	1
572981_0114_0074	1
572981_0273_0035	1
572981_0373_0259	1
572981_0039_0137	1
572981_0281_0419	1
572981_0426_0532	2
572981_0304_0384	1
572981_0105_0419	1
572981_0409_0371	1
572981_0069_0115	1
572981_0298_0554	1
572981_0412_0326	1
572981_0165_0443	1
572981_0367_0609	1
572981_0408_0514	1
572981_0231_0575	1
572981_0281_0491	1
572981_0177_0627	1
572981_0217_0095	1
572981_0174_0502	1
572981_0060_0348	1
572981_0215_0275	1
572981_0088_0478	1
572981_0348_0114	1
572981_0138_0192	1
572981_0401_0469	1
572981_0076_0070	1
572981_0388_0438	1
572981_0103_0605	1
572981_0410_0292	1
572981_0149_0409	1
572981_0299_0325	1
572981_0288_0532	1
572981_0453_0397	1
572981_0231_0027	1
572981_0371_0055	1
572981_0321_0529	1
572981_0196_0104	1
572981_0349_0393	1
572981_0156_0606	1
572981_0323_0609	1
572981_0251_0589	1
572981_0247_0027	1
572981_0270_0436	1
572981_0352_0126	1
572981_0045_0629	1
572981_0260_0584	1
572981_0263_0603	3
572981_0032_0412	2
572981_0261_0119	1
572981_0183_0577	1
572981_0015_0549	1
572981_0320_0376	1
572981_0253_0039	1
572981_0273_0395	1
572981_0258_0376	1
572981_0105_0593	1
572981_0314_0520	1
572981_0401_0247	1
572981_0391_0385	1
572981_0171_0607	1
572981_0065_0543	1
572981_0338_0452	1
572981_0228_0504	1
572981_0443_0093	1
572981_0398_0330	1
572981_0300_0284	3
572981_0256_0554	4
572981_0203_0205	2
572981_0143_0087	1
572981_0095_0477	1
572981_0039_0585	1
572981_0297_0125	1
572981_0061_0155	1
572981_0433_0277	1
572981_0206_0540	1
572981_0055_0187	1
572981_0104_0246	1
572981_0255_0213	1
572981_0136_0566	1
572981_0078_0150	1
572981_0450_0174	1
572981_0407_0405	1
572981_0085_0259	1
572981_0090_0334	1
572981_0134_0390	1
572981_0277_0199	1
572981_0411_0357	1
572981_0196_0188	1
572981_0358_0138	1
572981_0010_0134	1
572981_0219_0353	2
572981_0100_0180	1
572981_0291_0291	1
572981_0168_0424	1
572981_0032_0106	1
572981_0236_0036	1
572981_0197_0419	1
572981_0021_0069	1
572981_0137_0429	1
572981_0383_0043	1
572981_0149_0387	1
572981_0385_0249	1
572981_0304_0578	1
572981_0198_0490	1
572981_0328_0112	1
572981_0161_0537	2
572981_0329_0417	2
572981_0150_0344	2
572981_0335_0541	1
572981_0140_0434	1
572981_0198_0448	1
572981_0233_0539	1
572981_0238_0266	1
572981_0202_0040	1
572981_0400_0368	1
572981_0402_0224	1
572981_0155_0097	1
572981_0173_0371	1
572981_0451_0473	1
572981_0280_0166	1
572981_0430_0356	1
572981_0218_0482	1
572981_0042_0364	1
572981_0443_0545	1
572981_0273_0025	1
572981_0035_0085	1
572981_0213_0023	1
572981_0456_0032	2
572981_0279_0511	1
572981_0359_0041	1
572981_0195_0431	1
572981_0273_0057	1
572981_0390_0026	1
572981_0417_0581	1
572981_0348_0336	1
572981_0004_0400	1
572981_0068_0070	1
572981_0128_0592	1
572981_0010_0456	1
572981_0261_0271	1
572981_0220_0544	1
572981_0019_0547	1
572981_0283_0257	1
572981_0101_0169	1
572981_0197_0289	1
572981_0050_0128	1
572981_0423_0099	1
572981_0246_0010	1
572981_0454_0220	1
572981_0407_0391	4
572981_0272_0376	1
572981_0031_0305	3
572981_0290_0366	3
572981_0159_0515	1
572981_0132_0444	1
572981_0366_0566	1
572981_0429_0055	1
572981_0260_0222	1
572981_0360_0460	1
572981_0152_0458	1
572981_0137_0009	1
572981_0169_0267	1
572981_0396_0160	1
572981_0258_0302	1
572981_0099_0403	1
572981_0249_0197	1
572981_0326_0214	1
572981_0345_0411	1
572981_0255_0055	4
572981_0285_0519	4
572981_0367_0207	1
572981_0031_0197	1
572981_0456_0490	2
572981_0057_0517	1
572981_0083_0071	1
572981_0365_0329	1
572981_0404_0284	1
572981_0309_0165	1
572981_0031_0359	1
572981_0095_0325	1
572981_0101_0261	1
572981_0101_0405	1
572981_0353_0099	1
572981_0407_0571	1
572981_0144_0006	1
572981_0290_0222	1
572981_0409_0627	1
572981_0201_0233	1
572981_0016_0188	1
572981_0385_0603	1
572981_0062_0012	1
572981_0048_0566	1
572981_0325_0275	1
572981_0200_0288	1
572981_0127_0409	1
572981_0428_0112	1
572981_0113_0221	1
572981_0027_0155	1
572981_0161_0005	1
572981_0394_0488	1
572981_0145_0301	1
572981_0357_0491	1
572981_0030_0428	1
572981_0401_0123	1
572981_0162_0368	1
572981_0283_0591	1
572981_0334_0436	1
572981_0313_0571	1
572981_0405_0111	1
572981_0261_0391	1
572981_0009_0427	1
572981_0374_0054	1
572981_0261_0147	1
572981_0355_0067	1
572981_0016_0270	1
572981_0339_0187	1
572981_0398_0004	1
572981_0158_0446	1
572981_0113_0399	1
572981_0257_0383	1
572981_0134_0592	1
572981_0178_0222	1
572981_0341_0053	1
572981_0239_0527	1
572981_0348_0576	1
572981_0193_0263	2
572981_0195_0153	1
572981_0125_0285	1
572981_0266_0426	1
572981_0159_0521	1
572981_0273_0121	1
572981_0083_0405	1
572981_0227_0403	1
572981_0262_0124	1
572981_0215_0325	1
572981_0039_0527	1
572981_0140_0518	1
572981_0077_0083	1
572981_0064_0200	1
572981_0380_0144	1
572981_0390_0554	1
572981_0357_0421	1
572981_0382_0014	2
572981_0070_0356	2
572981_0048_0248	1
572981_0179_0275	1
572981_0192_0398	1
572981_0032_0034	1
572981_0457_0091	1
572981_0054_0628	1
572981_0455_0543	2
572981_0437_0087	1
572981_0046_0124	1
572981_0109_0189	1
572981_0338_0536	1
572981_0343_0359	1
572981_0151_0339	1
572981_0374_0618	1
572981_0312_0274	1
572981_0151_0383	1
572981_0018_0282	1
572981_0106_0526	1
572981_0283_0391	1
572981_0142_0302	1
572981_0389_0301	1
572981_0312_0172	1
572981_0067_0007	1
572981_0299_0029	1
572981_0351_0427	1
572981_0161_0153	1
572981_0206_0130	1
572981_0186_0058	4
572981_0120_0440	1
572981_0388_0574	1
572981_0432_0030	1
572981_0272_0550	1
572981_0312_0368	1
572981_0338_0210	1
572981_0204_0240	1
572981_0083_0135	1
572981_0256_0446	1
572981_0122_0390	1
572981_0298_0154	1
572981_0352_0432	1
572981_0288_0182	1
572981_0048_0138	1
572981_0143_0455	1
572981_0062_0078	1
572981_0442_0250	1
572981_0102_0502	1
572981_0415_0441	1
572981_0174_0474	1
572981_0073_0061	2
572981_0311_0069	2
572981_0439_0457	1
572981_0161_0133	1
572981_0149_0615	1
572981_0219_0013	1
572981_0130_0290	1
572981_0034_0434	1
572981_0336_0244	1
572981_0419_0073	1
572981_0327_0513	1
572981_0101_0019	1
572981_0287_0481	1
572981_0216_0180	1
572981_0446_0176	1
572981_0342_0594	1
572981_0229_0417	1
572981_0441_0045	1
572981_0334_0460	1
572981_0365_0123	3
572981_0060_0084	1
572981_0319_0309	1
572981_0023_0443	1
572981_0272_0212	1
572981_0063_0155	1
572981_0218_0616	1
572981_0143_0247	1
572981_0330_0276	1
572981_0424_0088	1
572981_0367_0007	1
572981_0421_0623	1
572981_0302_0426	1
572981_0057_0327	1
572981_0415_0613	1
572981_0210_0342	1
572981_0071_0093	1
572981_0201_0137	1
572981_0283_0243	1
572981_0018_0194	1
572981_0456_0034	1
572981_0145_0457	1
572981_0208_0284	1
572981_0326_0242	1
572981_0129_0073	1
572981_0279_0211	1
572981_0337_0521	1
572981_0240_0130	1
572981_0432_0544	1
572981_0415_0105	1
572981_0297_0307	1
572981_0156_0052	1
572981_0368_0128	1
572981_0331_0431	1
572981_0300_0008	1
572981_0227_0177	1
572981_0292_0558	1
572981_0394_0474	1
572981_0327_0557	1
572981_0213_0475	1
572981_0210_0080	1
572981_0189_0157	1
572981_0307_0411	1
572981_0101_0205	1
572981_0449_0131	1
572981_0193_0403	1
572981_0038_0206	1
572981_0012_0536	1
572981_0075_0393	1
572981_0439_0527	1
572981_0199_0113	1
572981_0442_0148	4
572981_0276_0542	4
572981_0249_0411	4
572981_0199_0065	3
572981_0112_0576	1
572981_0433_0597	1
572981_0161_0327	1
572981_0224_0536	1
572981_0159_0007	1
572981_0347_0195	1
572981_0389_0391	1
572981_0124_0260	1
572981_0174_0152	1
572981_0428_0438	1
572981_0239_0571	1
572981_0041_0159	1
572981_0155_0073	1
572981_0260_0620	1
572981_0276_0630	1
572981_0417_0183	1
572981_0302_0492	1
572981_0070_0594	1
572981_0202_0464	2
572981_0455_0153	1
572981_0369_0237	1
572981_0038_0530	1
572981_0131_0503	1
572981_0092_0338	1
572981_0316_0006	1
